"id","Subject ID","Subject.Number","placebo","variable","sample","Taxonomy","TaxNum","RelAbun","Alternative.Tax"
"HONC60-54-v1","HONC60-54",54,"Week 0","rP","FF08034332","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae","2|1239|186801|186802|216572",0.84055,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Archaea|p__Euryarchaeota|c__Methanobacteria","2157|28890|183925",1.32065,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis","2|1239|186801|186802|186803|841|166486",0.05643,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified","2|1239||||",1.48058,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter","2157|28890|183925|2158|2159|2172",1.32065,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae","2|1224|1236|91347|543",0.42473,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia","2|1239|186801|186802|186803|841",0.54492,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae","2|1224|28221|213115|194924",0.09675,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes","2|1239|186801|186802|186803|207244",8.13643,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae","2|1239|186801|186802|541000",19.89884,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales","2|1224|1236|91347",0.42473,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales","2|508458|649775|649776",0.83902,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter","2|508458|649775|649776|649777|638847",0.83902,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus","2|1239|186801|186802||2172004|2108523",0.00907,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes","2|976",27.25224,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides","2|976|200643|171549|815|816",20.02681,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae","2|201174|1760|85004|31953",1.75522,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38","2|1239|186801|186802|186806|1730|1262889",0.01205,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum","2|1239|186801|186802|541000||1535",0.01104,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii","2157|28890|183925|2158|2159|2172|2173",1.32065,"k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii_CAG_186,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_sp_A54"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae","2|1239|186801|186802|216572",0.24852,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae","2|976|200643|171549|2005525|375288|46503",2.37526,"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_merdae_related_45_40"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D5","2|1239|186801|186802|541000||1520815",0.42832,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Synergistetes","2|508458",0.83902,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae","2|976|200643|171549|2005525",2.37526,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus","2|1239|186801|186802|186803|207244|649756",8.13643,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans","2|1239|186801|186802|186803|189330|39486",0.43552,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified","2|1239|||",1.48058,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter","2|1239|186801|186802|216572|459786",0.24852,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus","2|1239|186801|186802|541000|1263",1.2743,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia","2|1224|28221|213115|194924|35832|35833",0.09675,"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_sp_4_1_30"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified","2|1239||",1.48058,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor","2|1239|186801|186802|541000|946234",0.12992,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus","2|1239|526524|526525|128827|100883",0.10922,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae","2157|28890|183925|2158|2159",1.32065,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae","2|201174|84998|1643822|1643826",0.16047,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae","2|1239|186801|186802|186806",18.30752,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_obeum_CAG_39","2|1239|186801|186802|541000|1263|1263107",0.01183,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria","2|201174",1.91569,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens","2|1239|186801|186802||1392389|1297617",0.21247,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified","2|1239|186801|186802|541000|",16.02074,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae","2|508458|649775|649776|649777",0.83902,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae","2|1239|186801|186802|31979",0.42556,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_D16","2|1239|186801|186802|541000||552398",0.0736,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella","2|201174|84998|1643822|1643826|84111",0.14032,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans","2|1239|186801|186802|186803|1407607|1150298",7.26886,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter","2|1239|186801|186802|186803|1407607",7.26886,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae","2|976|200643|171549|815",20.02681,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes","2|1239",68.15092,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii","2|1239|186801|186802|541000|216851|853",1.1318,"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter","2|1239|186801|186802||2172004",0.00907,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales","2|1224|28221|213115",0.09675,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria","2|1224|1236",0.42473,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi","2|1239|186801|186802|31979|1649459|154046",0.16527,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi_CAG_224"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum","2|201174|1760|85004|31953|1678|216816",1.75522,"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum_CAG_69"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron","2|976|200643|171549|815|816|818",1.31337,"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_AR20,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_AM23_12,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_14"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis","2|1239|186801|186802|541000|204475|745368",1.30359,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli","2|1224|1236|91347|543|561|562",0.42473,"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp_EC_NT1,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1139,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2175,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2531,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1567,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1708,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2710,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_flexneri,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1882,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_dysenteriae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_4726_5,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sonnei,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1544,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_PAMC_28760,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC3196,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_MOD1_EC6475,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2541,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2125,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1764,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_SF_2015,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_4_1_40B,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2833,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1661,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_KTE172,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_KTE114,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2117,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_KTE31,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1180,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2928,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1737,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_R8,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1172,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_1_1_43,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_boydii,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC569,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2045,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC1056,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sp_FC2383"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum","2|1239|186801|186802|541000||39492",15.50778,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia","2|1224|1236|91347|543|561",0.42473,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes","2|976|200643|171549|171550|239759",4.85017,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Synergistetes|c__Synergistia","2|508458|649775",0.83902,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii","2|1239|186801|186802|541000|946234|292800",0.12992,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger","2|1239|186801|186802|541000|204475",1.30359,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae","2|976|200643|171549|171550",4.85017,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter","2|201174|84998|1643822|1643826|644652",0.00655,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales","2|1239|526524|526525",0.10922,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia","2|201174|84998|1643822|1643826|447020",0.0136,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium","2|1239|186801|186802|541000|216851",1.1318,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea","2|1239|186801|186802|186803|189330",1.08996,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens","2|201174|84998|1643822|1643826|447020|446660",0.0136,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Archaea","2157",1.32065,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria","2",98.67935,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis","2|976|200643|171549|815|816|820",5.5731,"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_D20,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_AR29,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis_CAG_3,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_4_1_36"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes","2|1239|186801|186802|186803|33042|410072",0.48867,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira","2|1239|186801|186802|186803|28050",0.14897,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_CAG_471","2|1239|186801|186802|186803|841|1262948",0.0022,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus","2|1239|186801|186802|186803|33042",0.48867,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis","2|976|200643|171549|815|816|674529",12.33219,"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_HMSC067B03,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_HMSC068A09"
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Pyramidobacter|s__Pyramidobacter_piscolens","2|508458|649775|649776|649777|638847|638849",0.81814,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae","2|201174|84998|1643822|1643826|644652|471189",0.00655,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales","2|201174|1760|85004",1.75522,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena","2|1239|186801|186802|186803|189330|88431",0.65443,""
"HONC60-54-v2","HONC60-54",54,"Week 0","tP","FF08034537","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium","2|1239|186801|186802|186806|1730",18.30752,""
